experiment,run_id,chunk,optimizer,circuit_family,n_qubits,param_n,depth,original_size,optimized_size,reduction,fidelity,fidelity_method,success,runtime_seconds,seed,trial,template_rewrites,cz_conversions,mcz_conversions,hh_cancellations,local_cancellations,phase_merges,h_reorders,pair_gathers
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,25,325,325,0.0,0.9999999999999987,exact,True,0.006608247756958008,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,25,325,325,0.0,0.9999999999999987,exact,True,0.013207197189331055,260,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,25,325,207,0.3630769230769231,0.9999999999999996,exact,True,0.14339566230773926,260,0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1506.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,25,325,325,0.0,0.9999999999999996,exact,True,0.006958723068237305,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,25,325,325,0.0,0.9999999999999996,exact,True,0.015454769134521484,360,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,25,325,207,0.3630769230769231,0.9999999999999991,exact,True,0.15050983428955078,360,1,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1506.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,25,325,325,0.0,1.0000000000000009,exact,True,0.0,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,25,325,325,0.0,1.0000000000000009,exact,True,0.01282954216003418,460,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,25,325,207,0.3630769230769231,1.0000000000000009,exact,True,0.21905136108398438,460,2,0.0,0.0,0.0,0.0,0.0,118.0,0.0,1506.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,30,390,390,0.0,0.9999999999999978,exact,True,0.009600400924682617,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,30,390,390,0.0,0.9999999999999978,exact,True,0.011669158935546875,265,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,30,390,247,0.3666666666666667,0.9999999999999973,exact,True,0.27018117904663086,265,0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1814.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,30,390,390,0.0,0.9999999999999982,exact,True,0.01508641242980957,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,30,390,390,0.0,0.9999999999999982,exact,True,0.015113115310668945,365,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,30,390,247,0.3666666666666667,0.9999999999999984,exact,True,0.20262813568115234,365,1,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1814.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,30,390,390,0.0,0.9999999999999973,exact,True,0.015421867370605469,465,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,30,390,390,0.0,0.9999999999999973,exact,True,0.021231412887573242,465,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,30,390,247,0.3666666666666667,0.9999999999999987,exact,True,0.21100521087646484,465,2,0.0,0.0,0.0,0.0,0.0,143.0,0.0,1814.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,40,520,520,0.0,0.9999999999999987,exact,True,0.0,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,40,520,520,0.0,0.9999999999999987,exact,True,0.013067483901977539,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,40,520,328,0.36923076923076925,1.0,exact,True,0.2772088050842285,275,0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,2390.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,40,520,520,0.0,1.0000000000000027,exact,True,0.012356281280517578,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,40,520,520,0.0,1.0000000000000027,exact,True,0.03688669204711914,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,40,520,328,0.36923076923076925,1.0,exact,True,0.24196219444274902,375,1,0.0,0.0,0.0,0.0,0.0,192.0,0.0,2390.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,40,520,520,0.0,1.0000000000000018,exact,True,0.009114742279052734,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,40,520,520,0.0,1.0000000000000018,exact,True,0.019055843353271484,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,40,520,328,0.36923076923076925,1.0000000000000009,exact,True,0.26846933364868164,475,2,0.0,0.0,0.0,0.0,0.0,192.0,0.0,2390.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,45,585,585,0.0,0.9999999999999971,exact,True,0.006192922592163086,280,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,45,585,585,0.0,0.9999999999999971,exact,True,0.04380011558532715,280,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,45,585,368,0.37094017094017095,0.9999999999999991,exact,True,0.2721230983734131,280,0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,2722.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,45,585,585,0.0,0.9999999999999902,exact,True,0.009285449981689453,380,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,45,585,585,0.0,0.9999999999999902,exact,True,0.03448891639709473,380,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,45,585,368,0.37094017094017095,0.9999999999999956,exact,True,0.3716471195220947,380,1,0.0,0.0,0.0,0.0,0.0,217.0,0.0,2722.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,9,9,45,585,585,0.0,0.9999999999999982,exact,True,0.014596939086914062,480,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,9,9,45,585,585,0.0,0.9999999999999982,exact,True,0.03680157661437988,480,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,9,9,45,585,368,0.37094017094017095,1.0,exact,True,0.39565205574035645,480,2,0.0,0.0,0.0,0.0,0.0,217.0,0.0,2722.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.008545637130737305,270,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.024074316024780273,270,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,25,363,233,0.35812672176308535,0.9999999999999974,sampled200,True,0.22831988334655762,270,0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1725.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.00408625602722168,370,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.012017250061035156,370,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,25,363,233,0.35812672176308535,1.0,sampled200,True,0.17775654792785645,370,1,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1725.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.006010293960571289,470,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,25,363,363,0.0,1.0,sampled200,True,0.0020036697387695312,470,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,25,363,233,0.35812672176308535,0.9999999999999986,sampled200,True,0.19680523872375488,470,2,0.0,0.0,0.0,0.0,0.0,130.0,0.0,1725.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.0010101795196533203,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.015503168106079102,275,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,30,435,277,0.3632183908045977,0.9999999999999971,sampled200,True,0.24559283256530762,275,0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,2146.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.0037734508514404297,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.017533063888549805,375,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,30,435,277,0.3632183908045977,0.9999999999999991,sampled200,True,0.2885441780090332,375,1,0.0,0.0,0.0,0.0,0.0,158.0,0.0,2146.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.004004478454589844,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,30,435,435,0.0,1.0,sampled200,True,0.0017418861389160156,475,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,30,435,277,0.3632183908045977,0.999999999999999,sampled200,True,0.1620938777923584,475,2,0.0,0.0,0.0,0.0,0.0,158.0,0.0,2146.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.009035825729370117,285,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.030606508255004883,285,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,40,580,368,0.3655172413793103,0.9999999999999969,sampled200,True,0.2415909767150879,285,0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,2826.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.007365703582763672,385,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.04223322868347168,385,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,40,580,368,0.3655172413793103,1.0,sampled200,True,0.3079812526702881,385,1,0.0,0.0,0.0,0.0,0.0,212.0,0.0,2826.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.0,485,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,40,580,580,0.0,1.0,sampled200,True,0.04247403144836426,485,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,40,580,368,0.3655172413793103,0.9999999999999983,sampled200,True,0.39392805099487305,485,2,0.0,0.0,0.0,0.0,0.0,212.0,0.0,2826.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.005009651184082031,290,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.027682065963745117,290,0,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,45,653,414,0.36600306278713635,0.9999999999999978,sampled200,True,0.455646276473999,290,0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,3203.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.015206575393676758,390,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.050951242446899414,390,1,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,45,653,414,0.36600306278713635,0.9999999999999978,sampled200,True,0.38225889205932617,390,1,0.0,0.0,0.0,0.0,0.0,239.0,0.0,3203.0
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,greedy_phase1,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.015332937240600586,490,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,commutation_phase2a,Structured,10,10,45,653,653,0.0,1.0,sampled200,True,0.028192996978759766,490,2,,,,,,,,
E26_phase2b_full_v8,e26v8_depth_fill2_20260721_052425,depth_fill2,template_phase2b,Structured,10,10,45,653,414,0.36600306278713635,0.9999999999999974,sampled200,True,0.4605133533477783,490,2,0.0,0.0,0.0,0.0,0.0,239.0,0.0,3203.0
