schema_version,experiment_id,run_id,timestamp_utc,circuit_id,circuit_family,circuit_type,benchmark_suite,n_qubits,depth,gate_count_total,gate_count_1q,gate_count_2q,gate_count_multiq,gate_counts_json,commuting_block_count,mean_block_size,max_block_size,cancellable_pair_count,mergeable_rotation_count,adjacent_commuting_pairs,commutation_enabled_inverse_pairs,structural_lower_bound,structural_upper_bound_reduction,observed_best_gate_count,observed_best_reduction,ceiling_gap,ceiling_gap_pct,ceiling_gap_negative,best_optimizer,best_compiler,analysis_method,analysis_version,source_file,source_sha256,input_circuit_sha256,env_id,notes,seed,trial
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.233362+00:00,grover_4,Grover,grover,extended_v5_smoke,4,11,26,24,0,2,"{""h"":16,""mcx"":2,""x"":8}",14,1.8571428571428572,5,1,0,12,1,22,0.15384615384615385,22,0.15384615384615385,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,4fc984c9fc66dcb6b9dc0fdd66788f8b980e178607adfe44a28f04863de6ebdc,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,446,21
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.248728+00:00,adder_4,Adder,quantum_adder,extended_v5_smoke,4,6,6,1,2,3,"{""ccx"":3,""cx"":2,""x"":1}",6,1.0,1,0,0,0,0,6,0.0,6,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,c2f59740e6b3e2a395683f9a2c34a12a350af985f437251f55c71e43bf23f1ab,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,546,22
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.721948+00:00,qwalk_4,QuantumWalk,quantum_walk,extended_v5_smoke,5,35,58,34,6,18,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":12,""ry"":1,""x"":30}",32,1.8125,6,0,0,26,0,58,0.0,58,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,c95317c1934c184e40a57fa5dc213e1389b9abdeedc547f0b32129d4319a1e70,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,646,23
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.742117+00:00,iqp_4,IQP,iqp,extended_v5_smoke,4,4,15,15,0,0,"{""h"":8,""rz"":7}",1,15.0,15,0,0,14,0,15,0.0,15,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,a184604fe8e9fff65d7fc4b04a0374176884155f49835fc64a3e78eeea2e3335,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,746,24
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.767791+00:00,clifford_4,RandomClifford,random_clifford,extended_v5_smoke,4,10,28,24,4,0,"{""cx"":4,""h"":11,""s"":13}",4,7.0,13,0,0,24,1,26,0.07142857142857142,26,0.0714285714285714,2.7755575615628914e-17,2.7755575615628914e-15,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,3ddeba643cb1262108f3aa16deb98fff7a1b48b89c7248b1fb063953fca055c7,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,846,25
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.767791+00:00,surface_code_4,SurfaceCode,surface_code,extended_v5_smoke,5,6,7,3,4,0,"{""cx"":4,""h"":2,""x"":1}",6,1.1666666666666667,2,0,0,1,0,7,0.0,7,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,7de15138171180eddd35e0f29e3e3ce11f0b20302daab2bc45c5be3302e9cf4d,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,946,26
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.798451+00:00,uccsd_4,UCCSD_inspired,uccsd_inspired_ansatz,extended_v5_smoke,4,16,28,14,14,0,"{""cx"":14,""ry"":12,""x"":2}",16,1.75,4,0,0,12,0,28,0.0,28,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,5f5b6844177bd52e8c187fc996896ec6118d9e360e258d5f3707493673cae096,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,1046,27
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.815810+00:00,qft_5,QFT,qft,extended_v5_smoke,5,9,15,5,10,0,"{""cp"":10,""h"":5}",12,1.25,2,0,0,3,0,15,0.0,15,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,8121dc054e78fd266f0fc7e175af417e3c08ec8500e98a9b032efe23c027b9b1,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,42,28
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.815810+00:00,ghz_5,GHZ,ghz,extended_v5_smoke,5,5,5,1,4,0,"{""cx"":4,""h"":1}",5,1.0,1,0,0,0,0,5,0.0,5,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,9b447880da17df1481cf3dcf189e408bcf3ffb9a777e32fe94ef9e32d4b50e94,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,42,29
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.829287+00:00,cnot_chain_5,CNOT,cnot_chain,extended_v5_smoke,5,20,32,0,32,0,"{""cx"":32}",29,1.103448275862069,2,16,0,3,0,0,1.0,0,1.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,1af834f23a39de4aaf17b2f8f7016d3b7dc7d4aac0dfe76a62182c5bcc6ab5bb,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,42,30
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.859815+00:00,bv_5,Oracle,bernstein_vazirani,extended_v5_smoke,6,6,16,14,2,0,"{""cx"":2,""h"":12,""x"":2}",4,4.0,7,0,0,12,3,10,0.375,10,0.375,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,351812e2422dea6a191df1adc81100a4fd431345cee8a8a72b1f7b04de1a0395,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,47,31
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.890363+00:00,qaoa_line_5,QAOA,qaoa_line,extended_v5_smoke,5,14,22,14,8,0,"{""cx"":8,""u"":14}",17,1.2941176470588236,2,0,0,5,0,22,0.0,22,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,e0248a909b2549d5ef75b37630cd65b03ae5c082ecac7a935168bf49fa1cb43f,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,147,32
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.916046+00:00,vqe_twolocal_5,VQE,two_local,extended_v5_smoke,5,8,24,20,4,0,"{""cx"":4,""u"":20}",9,2.6666666666666665,4,0,0,15,0,24,0.0,24,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,76557859921679802768a3ad785773f46a65b381ffb19fe673410233562bd404,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,247,33
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:17.921073+00:00,hardware_eff_5,HardwareEfficient,hardware_efficient,extended_v5_smoke,5,4,14,10,4,0,"{""cx"":4,""ry"":5,""rz"":5}",7,2.0,3,0,0,7,0,14,0.0,14,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,6cea11f02d8829c6f9d2bddf83ec3985e51e9ccecbb355be269d7c7c84256d5c,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,347,34
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:18.100067+00:00,grover_5,Grover,grover,extended_v5_smoke,5,11,39,37,0,2,"{""h"":19,""mcx"":2,""x"":18}",16,2.4375,10,0,0,23,1,37,0.05128205128205128,37,0.05128205128205132,0.0,0.0,True,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,0e839763a3181629607938d596ac26da99338a49d06ac77fdb30a5353bd30e4f,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,447,35
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:18.164779+00:00,adder_5,Adder,quantum_adder,extended_v5_smoke,7,8,14,4,4,6,"{""ccx"":6,""cx"":4,""x"":4}",7,2.0,5,0,0,7,0,14,0.0,14,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,b79269fb3472b9940c82abb537a4c9e0f8d12bf42c05600b2d87af818d56c1e5,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,547,36
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:20.852341+00:00,qwalk_5,QuantumWalk,quantum_walk,extended_v5_smoke,6,41,70,40,6,24,"{""ccx"":6,""cx"":6,""h"":3,""mcx"":18,""ry"":1,""x"":36}",38,1.8421052631578947,7,0,0,32,0,70,0.0,70,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,5a55da0fb19b4cb3fdee4cbfe4637c7eb334119666d7dec457c29f1e566a37d2,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,647,37
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:20.886043+00:00,iqp_5,IQP,iqp,extended_v5_smoke,5,9,24,19,5,0,"{""cz"":5,""h"":10,""rz"":9}",2,12.0,13,0,0,22,1,22,0.08333333333333333,22,0.08333333333333337,0.0,0.0,True,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,d531176152dc240c8175391f34c551c25aab72033be1d73430559eceafe883bf,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,747,38
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:20.939073+00:00,clifford_5,RandomClifford,random_clifford,extended_v5_smoke,5,13,44,39,5,0,"{""cx"":5,""h"":23,""s"":16}",4,11.0,19,0,0,40,7,30,0.3181818181818182,32,0.2727272727272727,0.04545454545454547,4.545454545454547,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,9d015aecc765745ccf91e9de61333a5c41bc91178dd2692cb177c06b70be9a68,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,847,39
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:20.957502+00:00,surface_code_5,SurfaceCode,surface_code,extended_v5_smoke,6,7,8,3,5,0,"{""cx"":5,""h"":2,""x"":1}",7,1.1428571428571428,2,0,0,1,0,8,0.0,8,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,06c44d32c85d1c06864d6f9775908c5d875e7b32ddcad6ee5dfed8d86c27ca6f,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,947,40
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:21.016378+00:00,uccsd_5,UCCSD_inspired,uccsd_inspired_ansatz,extended_v5_smoke,5,25,48,22,26,0,"{""cx"":26,""ry"":20,""x"":2}",28,1.7142857142857142,4,0,0,20,1,46,0.041666666666666664,46,0.04166666666666663,3.469446951953614e-17,3.469446951953614e-15,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,a7d77f4993bb0186f53e254a999e5d6e09f6d7aed13deea830da9d45662a55be,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,1047,41
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:21.089167+00:00,haar_3,HaarRandom,haar_random,extended_v5_smoke,3,39,59,40,19,0,"{""cx"":19,""h"":2,""rz"":12,""u"":26}",42,1.4047619047619047,3,0,0,17,0,59,0.0,59,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,8b4f102e9cfcf052d5d4eecd7d7d9d6515c635625fc0b7c43bb2341e26e10d96,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,1145,42
1.0.0,E13,e13_smoke_20260721_051816,2026-07-21T05:18:21.388913+00:00,haar_4,HaarRandom,haar_random,extended_v5_smoke,4,189,275,180,95,0,"{""cx"":95,""h"":10,""rz"":72,""u"":98}",201,1.3681592039800996,4,0,0,74,0,275,0.0,275,0.0,0.0,0.0,False,hybrid_phase1_2,not_evaluated_in_e13,local_commutation_window_10,4.0.0,experiments/e13_structural_ceiling/run.py,97948883da9a12095d926ac796187d617a7329e2b6c007cb270aa9d203961141,e3adab92c21c196187f532884a3df148d0a31b733a6a8e5a838d602438d54f2d,e13_smoke_20260721_051816,upper-bound proxy; overlapping opportunities may double-count,1146,43
